mile_marker,latitude,longitude
0,51.007933,10.227578
10,50.91976506464682,10.330298921577233
20,50.849819218139615,10.459721692629167
30,50.76758126213246,10.563803566370469
40,50.691900304001074,10.722401656242319
50,50.60455357109222,10.845769599466077
60,50.52632095206106,10.948666521856252
70,50.47967589346717,11.089966407658194
80,50.49478828344069,11.249411656134294
90,50.44183407599682,11.42381487399374
100,50.40534858845066,11.598324469908842
