distance_miles,latitude,longitude,elevation_m
75.0,54.80503052427121,9.369399923838746,43.32269153441414
76.0,54.81286927092951,9.379324393011936,51.00482243829741
77.0,54.80799262651312,9.39801655109028,44.17030420811155
78.0,54.80329305854209,9.41715706665314,46.92807705453788
79.0,54.794214196361416,9.433733073160374,0.9189593712938665
80.0,54.784745091410635,9.443884409283577,23.754713589969825
81.0,54.77504394553382,9.435503532663931,28.73211906166074
82.0,54.76581964370095,9.445366413048232,35.49031731494196
83.0,54.754661858638165,9.44652313738288,48.1158112083396
84.0,54.74535688609758,9.444144427409327,46.845768857521676
84.99999999999999,54.73716991856822,9.453062677593577,42.7721050521031
86.0,54.72336800663155,9.454074751573831,39.9
87.0,54.714274015943246,9.439414122304498,29.656719498098965
88.0,54.702721809034436,9.433606978345647,28.60004716459036
89.0,54.69493884697262,9.451145597630715,52.54428806512489
89.99999999999999,54.68646654071245,9.45269190412551,33.673045279197375
91.0,54.67955728721319,9.446870343261292,21.763123642196796
92.0,54.66782259723528,9.453278357815872,34.05876495436427
93.0,54.65622515395394,9.460867944578448,35.138753158231644
94.0,54.645284983471136,9.475344833875871,37.01785860004636
94.99999999999999,54.63710015691749,9.491052382423984,37.7013141343491
96.0,54.62319535455839,9.496577604185811,32.833041800428475
97.00000000000001,54.61149573450204,9.492930596242779,34.360270110306956
98.0,54.60553372903394,9.508090871951897,32.22472462231042
99.0,54.59192121802738,9.508871939804296,25.184641022332414
100.0,54.58494818874302,9.521276296801773,23.87694856169089
101.0,54.57353496752781,9.52447690668768,27.628323608302576
102.00000000000001,54.56613679462944,9.511501913147296,35.71067043154874
103.0,54.55433416660004,9.504065309872466,30.379069917282596
104.0,54.54132444580278,9.50673236664386,35.557422686258334
105.0,54.52939688546859,9.518352875641524,46.235214027070775
106.0,54.521325870128244,9.534803071855452,45.58161646795122
107.00000000000001,54.510398712456,9.541663753509258,1.0
108.0,54.50241676517917,9.553226932025126,2.4559943844515977
109.0,54.49783396903988,9.569291568206376,8.816699195751427
110.0,54.487937494659974,9.566736251462252,9.46234281339094
111.0,54.48645479061375,9.57776535588971,0.9690437213018668
111.99999999999999,54.47618688761729,9.58270572902291,8.593192786356276
113.0,54.46772283013769,9.588818354307023,20.447415127392382
114.0,54.45943022344394,9.601721126576988,20.0
115.0,54.4542417179531,9.618057576405203,30.0
116.0,54.45407654540769,9.636328836187682,30.0
116.99999999999999,54.446742733587826,9.635822151497223,32.26739008179599
118.0,54.43844071727438,9.615688755289112,29.99504573818473
119.0,54.42561324001429,9.624733638699286,23.383327657591785
120.0,54.41710068094392,9.638856706926324,35.72556794870341
121.0,54.4218876370122,9.648587685199386,58.45598572569495
121.99999999999999,54.42409182036161,9.666637420668016,87.2667349780703
123.0,54.41963660584128,9.676386888956008,30.316446809079
124.0,54.41471629536511,9.687983533230504,75.56271224514911
125.0,54.4191488011376,9.700052945443643,44.723051241000455
126.0,54.412987816224735,9.713469905390413,29.003728644120788
126.99999999999999,54.40822190521144,9.726546684527767,27.93302998808909
128.0,54.41270364829918,9.740585464254389,22.27019534837681
129.0,54.419992827784206,9.748123595332434,27.4166332666762
130.0,54.42677710973899,9.74907839497247,22.32388364828785
131.0,54.43367302673972,9.751871804479608,24.287638156018485
132.0,54.445119349073785,9.751262169958423,12.119677347372106
133.0,54.45672280352667,9.751275922427924,16.767618391223188
134.0,54.46787293896231,9.757231428176059,9.68825011963003
135.0,54.475797716238844,9.770296033123813,12.433748279272042
136.0,54.48215756332031,9.785417049806885,10.36487456373028
137.0,54.48310669230564,9.805467159329709,8.36280668374604
138.0,54.47421839952294,9.823408907248464,0.465983228683747
139.0,54.46798457248585,9.837057393328113,2.4279530019975746
140.0,54.457484356521626,9.84550590104568,11.064544365326192
141.0,54.44803597838771,9.862466907460936,4.492180802403439
142.0,54.4488906255866,9.88512893370366,39.00790484005777
143.0,54.44794523209507,9.905742818540727,31.524091203417452
144.0,54.457151787791986,9.92283863409929,0.0
145.0,54.46326351699018,9.943092169916117,0.0
146.0,54.46699390197645,9.96689382427086,2.7144933014217822
147.0,54.46639294080186,9.990110166466707,30.589115067109052
148.0,54.47034447701459,10.006477915896422,1.924997285493247
149.0,54.4754601922611,10.027619422214846,0.34340623902674794
150.0,54.47709147005421,10.04954391120489,4.96110465785976
151.0,54.476030762888556,10.07090016745327,8.240875074133553
152.0,54.48093050853804,10.091793045429766,7.752577814521289
153.0,54.483993989192086,10.115510058186562,30.92713277770933
154.0,54.477577955437326,10.130565042820837,31.735040385197824
155.0,54.47024703762748,10.142147222083452,32.06510635594155
156.0,54.47614404791473,10.154815552762436,4.569135371753422
157.0,54.46687688942912,10.173587868924177,2.8619654373921897
158.0,54.456429631273565,10.19034686265267,10.269021320656682
159.0,54.44845525489992,10.19121241505667,1.6840227243809383
160.0,54.43869076957254,10.176588993540104,1.4931693823813659
161.0,54.42939320112112,10.16448204661857,0.9146937359129217
162.0,54.419889813289046,10.158645252821508,14.336083294586317
163.0,54.40945510252968,10.147938124084556,15.766090573897552
164.0,54.39756512874611,10.140092191927998,20.607049738363557
165.0,54.39039166274007,10.124309207490661,28.93016136943293
166.0,54.37739716413662,10.121845885568112,21.033552288784154
167.00000000000003,54.36910563258332,10.128652845578904,8.274215819534195
